F606W flux (muJy),F814W flux (muJy),F125W flux (muJy),F160W flux (muJy),F606W err (muJy),F814W err (muJy),F125W err (muJy),F160W err (muJy),redshift
0.0683997,0.103518,0.129071,0.1616,0.0170061,0.020301,0.0224593,0.0197546,1.8692666666666666
0.383278,1.90841,5.24368,7.46753,0.0260936,0.0371884,0.056263,0.0492696,0.8315333333333332
0.711197,1.60757,2.85755,3.31587,0.0293115,0.039005,0.044487,0.0378148,0.9405833333333334
0.559341,0.757877,0.819349,0.971449,0.0305374,0.0371504,0.0396303,0.0338748,0.28165
0.215278,0.639262,0.579467,0.612885,0.0294342,0.0391491,0.0416098,0.0351508,2.3820166666666664
0.134374,0.259177,0.371659,0.389142,0.0253067,0.0313834,0.0446983,0.0339811,0.28655
48.882,107.094,220.818,290.863,0.190607,0.258814,0.30112,0.246334,0.22804999999999997
0.327355,0.415939,0.45055,0.46714,0.0184404,0.0236345,0.0245352,0.0217052,0.36738333333333334
2.22889,3.06874,3.87,4.52663,0.0493878,0.059945,0.0694358,0.0566681,0.3023833333333334
0.734488,3.46017,10.0949,15.8104,0.0469359,0.065287,0.089636,0.0803255,0.8510833333333334
0.101924,0.153598,0.195847,0.203471,0.0174176,0.0213314,0.024053,0.0212607,0.9620833333333332
0.0909554,0.121495,0.388725,0.509283,0.0128997,0.0164728,0.0204278,0.0182352,1.2519500000000001
1.0417,1.21402,1.68312,2.24122,0.0295325,0.0337394,0.0409532,0.037384,1.8673499999999998
0.135363,0.242341,0.363672,0.49534,0.0129126,0.0164429,0.0235022,0.0221752,1.09995
0.493824,0.673159,1.26932,1.38781,0.022512,0.0275625,0.0339663,0.0289984,1.23975
0.39228,1.63763,3.52804,4.61128,0.0240161,0.0340026,0.0489847,0.0425131,0.6891666666666666
0.148312,0.19795,0.302514,0.370395,0.0191197,0.02284,0.0253548,0.0219019,1.1867333333333334
0.014704,0.037381,0.0686527,0.133803,0.0204107,0.0263979,0.0290218,0.0272308,0.6090333333333334
0.207544,0.224005,0.379944,0.399597,0.0168211,0.0202781,0.024169,0.0208392,1.6348333333333336
0.311449,0.40331,0.780085,1.11229,0.0180382,0.0223542,0.0334267,0.0307459,2.6031166666666667
0.183805,0.200433,0.309883,0.452641,0.0193537,0.0220767,0.0329557,0.0286312,1.19965
0.436708,0.70299,0.920203,0.939792,0.020879,0.0261395,0.0292517,0.0236857,0.71935
0.0399877,0.0677222,0.0728582,0.0859473,0.00977399,0.0121017,0.0132081,0.0101118,0.9580333333333333
0.365508,0.342715,0.537523,0.843408,0.0217507,0.0257712,0.0293913,0.0266093,1.8746833333333333
0.278866,0.566784,1.26387,1.5762,0.0240366,0.0300277,0.0347245,0.0298949,1.1497833333333334
0.000349639,-0.00227916,0.0886534,0.0740487,0.00588504,0.00704329,0.0106549,0.00877931,5.56155
3.31013,7.74422,14.7055,18.339,0.0403152,0.0569168,0.0802094,0.0681384,0.7172166666666667
0.41901,2.0769,5.89355,8.3588,0.0253735,0.035994,0.0561304,0.0500319,0.8724999999999999
0.377108,0.611488,0.678178,1.05171,0.0228437,0.0284442,0.0314495,0.0283807,0.3467666666666666
0.240829,0.358529,0.432751,0.479779,0.02188,0.0273887,0.0305498,0.0272628,0.3405333333333333
0.0983531,0.121424,0.144504,0.177647,0.0189112,0.022768,0.0217521,0.0172109,1.4330333333333334
0.0408434,0.0531824,0.0909116,0.0934473,0.016826,0.0211385,0.023931,0.0210913,1.1372833333333334
0.216763,0.696538,3.02611,4.36568,0.0255109,0.0333216,0.0458467,0.0421944,1.2642833333333334
0.0365779,0.0984513,0.125254,0.101071,0.0110753,0.0153463,0.0158343,0.0132132,3.9120166666666667
0.143862,0.37284,0.680488,0.781865,0.0140092,0.0182932,0.0276195,0.0242417,0.95985
0.310221,0.461359,0.53708,0.59835,0.0206466,0.0267616,0.0286389,0.0247116,0.31553333333333333
0.421405,1.78706,4.37895,6.17815,0.0379691,0.0545947,0.0495768,0.0446402,0.6947333333333333
0.494164,1.12104,1.92431,2.36537,0.0183409,0.0249221,0.0338993,0.0314267,0.7969499999999999
0.15875,0.178425,0.22027,0.206612,0.0186391,0.0219338,0.0242204,0.0216635,1.04145
0.0185321,0.0338481,0.0282626,0.109853,0.0116253,0.014555,0.0198479,0.0181129,0.9867
0.10534,0.193272,0.199387,0.250901,0.0158353,0.0198891,0.018191,0.0158737,4.044716666666667
0.14448,0.143276,0.282101,0.406882,0.0119394,0.0143045,0.0204779,0.0181959,1.5467000000000002
0.0909182,0.080874,0.19993,0.403818,0.0118903,0.0142994,0.021615,0.0203219,2.7071166666666664
0.15849,0.182472,0.286322,0.440709,0.0177353,0.021431,0.0251925,0.0233027,1.1758666666666666
0.0487695,0.0864986,0.165512,0.193405,0.0119436,0.0146427,0.0142786,0.0152778,0.7208333333333333
0.0240348,0.0818996,0.120283,0.146766,0.0086313,0.0113854,0.0136118,0.0125506,2.0521
0.158891,0.148678,0.364747,0.39922,0.0161094,0.0192031,0.0275719,0.0233415,1.1777
0.194194,0.292954,0.785949,0.845233,0.0211931,0.026568,0.032451,0.0287074,1.4967333333333332
0.536279,0.832307,1.35733,1.69774,0.0214811,0.0269613,0.0297815,0.0264254,1.15005
0.246434,0.195972,0.190328,0.346355,0.0319497,0.036132,0.0289372,0.0264248,0.6206
0.163859,0.226553,0.199463,0.467459,0.0478188,0.0580685,0.0741757,0.0573522,1.6045333333333334
0.0213634,0.121377,0.1159,0.203122,0.0140539,0.0186836,0.0232554,0.0212909,3.762133333333333
0.106583,0.145848,0.237506,0.242285,0.0181428,0.0213545,0.0253472,0.0229969,0.9490000000000002
0.122387,0.293862,0.300334,0.439261,0.0235775,0.0298562,0.0330612,0.0303022,0.9019333333333334
0.132484,0.209618,0.197583,0.404174,0.0160707,0.0202961,0.0223694,0.0211636,3.0126500000000003
0.835997,2.27952,3.96975,4.35865,0.0192226,0.0265258,0.0345086,0.028493,0.4018
0.0263468,0.0549232,0.0826933,0.0840001,0.0113158,0.0152805,0.0157114,0.0134533,1.6278333333333335
0.0604462,0.0622038,0.0721093,0.253923,0.0157014,0.0191911,0.0225977,0.0210642,0.6508666666666666
0.0271926,0.040683,0.0906661,0.100803,0.0105795,0.0131589,0.015008,0.0130437,1.3823333333333334
0.474098,3.03981,11.6403,18.9571,0.0570386,0.0761326,0.0994307,0.0872761,0.8830500000000002
0.0800777,0.0876445,0.189553,0.157902,0.0104249,0.0124374,0.0143516,0.012132,1.1310833333333334
0.78234,0.846835,1.37591,1.69623,0.0263464,0.0312109,0.0356733,0.0315476,1.61705
0.0492481,0.148454,0.331706,0.363707,0.0196817,0.0249443,0.0284429,0.0249599,0.63355
0.949825,1.38861,3.50174,4.52427,0.0319048,0.0394034,0.0472871,0.041111,1.5369166666666667
0.595274,1.86225,4.77312,6.21193,0.0240982,0.0338728,0.0508921,0.0439683,1.0106833333333334
0.25753,0.548879,0.731708,0.760209,0.0197095,0.0265004,0.0294651,0.02824,0.6874333333333333
0.197047,0.362209,0.550594,0.663741,0.0187663,0.0238332,0.0280852,0.0250082,0.5737666666666666
0.209288,0.430419,0.682186,0.786892,0.0179521,0.0220745,0.030333,0.0271984,1.1381166666666667
0.145564,0.131865,0.185243,0.245542,0.0115021,0.0134656,0.019513,0.0176203,0.9822000000000001
0.678497,1.13872,1.81684,2.11786,0.0269723,0.0346777,0.0476981,0.0414636,0.3808
0.0221766,0.163584,0.245469,0.21921,0.0137342,0.0185585,0.0218968,0.019182,5.139483333333334
0.0887748,0.0875099,0.266038,0.362524,0.0203296,0.0243096,0.0213026,0.0193048,1.7658833333333332
0.42286,0.5838,0.813386,0.832018,0.0280396,0.0345171,0.028315,0.0240381,1.0289166666666667
0.375788,0.626419,0.774126,0.858014,0.0290037,0.0385943,0.0412363,0.0364256,0.19245
0.0291599,0.0337477,0.0308524,0.0745231,0.0113086,0.0136485,0.0145031,0.0133359,2.020966666666667
0.30463,0.400983,0.435586,0.450464,0.0148874,0.0176162,0.0211009,0.0177332,0.35608333333333336
0.0987092,0.21199,0.357359,0.343314,0.0158244,0.0196831,0.0235145,0.0206965,0.33526666666666666
0.0655812,0.0680968,0.125232,0.168615,0.0119684,0.0154106,0.0166331,0.0149932,1.2297333333333333
0.0661441,0.0972538,0.07936,0.120925,0.0138553,0.0173849,0.021045,0.019014,0.87455
0.0663116,0.0555106,0.111549,0.116143,0.022144,0.0262632,0.0221253,0.0195101,1.4170333333333334
0.0692138,0.0723194,0.109102,0.145046,0.0118865,0.0142371,0.0168856,0.0151519,1.2270166666666669
0.0141146,0.0339664,0.046022,0.0640238,0.0123546,0.0150987,0.0140876,0.0127868,0.7373500000000001
1.48243,4.35236,10.5258,15.4395,0.0342292,0.0459638,0.0689795,0.0638227,0.6647166666666667
0.00276898,0.027147,0.0619824,0.0718926,0.00740136,0.00959753,0.0131574,0.0105509,4.278099999999999
0.0848755,0.101247,0.210197,0.291245,0.0104832,0.0128134,0.0143057,0.0131514,1.2308
0.0289649,0.204691,0.374529,0.395364,0.0326929,0.04314,0.0531253,0.0456725,1.0249333333333335
0.0249197,0.0658211,0.0928485,0.0956532,0.0121741,0.0156103,0.0145825,0.012649,0.9729000000000001
0.220602,0.356538,0.534149,0.878767,0.0180061,0.0229612,0.0327283,0.0294205,3.0315
0.803912,1.25528,1.62271,1.79112,0.0267814,0.033822,0.0358916,0.0304777,0.35453333333333337
0.585863,1.1522,1.62087,1.92735,0.0383633,0.0497539,0.0401343,0.0357617,0.6352333333333333
0.0671363,0.143789,0.154632,0.241172,0.0122228,0.0152125,0.0183347,0.0166192,2.6247166666666666
0.0467716,0.0618076,0.0824719,0.140571,0.00723005,0.00925948,0.0132895,0.0118487,1.0557833333333333
1.07115,1.98651,2.44299,2.88338,0.0462043,0.0627616,0.0652509,0.0584539,0.6488166666666667
0.401341,0.65831,1.43125,1.91617,0.0197312,0.0257664,0.03451,0.029888,1.3107666666666666
0.0498922,0.0906727,0.111534,0.134875,0.010236,0.0129973,0.0144048,0.0123427,0.4322333333333333
0.235585,0.581635,0.886222,0.967113,0.0279981,0.0367635,0.0485902,0.0436054,0.4147666666666667
0.116031,0.180234,0.427128,0.530063,0.0142896,0.0179979,0.0244838,0.0246474,1.9037833333333334
0.0447216,0.0759596,0.0930023,0.080528,0.0163103,0.0206959,0.0234156,0.0214068,0.34906666666666664
0.54846,0.754932,1.31033,1.58155,0.0231535,0.0291396,0.0336862,0.0294967,1.2676
0.0764737,0.0889366,0.111905,0.150123,0.0116031,0.0145809,0.0188842,0.0171505,0.42616666666666675
0.242384,0.394671,0.815591,1.02727,0.0238546,0.0308778,0.0440197,0.0409525,1.4004333333333332
0.327644,0.339717,0.69589,0.938432,0.0237068,0.0284454,0.03446,0.0316285,1.7991666666666666
0.0428814,0.0343432,0.0533017,0.11217,0.0153977,0.0193638,0.0211039,0.0197409,1.36555
0.22052,0.272843,0.377438,0.416406,0.0199084,0.022449,0.023401,0.0204816,0.7109
0.688897,1.12792,1.07896,1.21837,0.0215973,0.0273241,0.0271752,0.0231681,0.5052833333333333
0.233397,0.26387,0.400897,0.441967,0.0159488,0.0191041,0.0220747,0.0192208,1.4322
0.0477286,0.0814468,0.162136,0.154188,0.0108442,0.0126878,0.0204281,0.0176784,1.1044833333333333
0.396097,0.489544,1.01295,1.144,0.020872,0.0245499,0.0341794,0.0302333,1.4545333333333332
0.179553,0.207237,0.418281,0.448111,0.0153787,0.0188912,0.0280284,0.0252019,1.4216499999999999
0.351078,0.403968,0.382185,0.614106,0.0207939,0.0244689,0.0217819,0.0212822,2.620416666666667
0.0842393,0.0893926,0.209132,0.24834,0.0140701,0.017033,0.0206567,0.0177293,1.8348833333333332
0.0573969,0.117728,0.172486,0.202097,0.0125219,0.0156942,0.0229335,0.0205768,0.5034166666666667
0.0450125,0.0402032,0.188914,0.186707,0.013616,0.0171124,0.0204642,0.0182039,1.2417
0.0318845,0.0395368,0.0407079,0.0909866,0.00921606,0.0110178,0.0154187,0.0125676,1.8991166666666663
0.155111,0.16999,0.271418,0.324425,0.013953,0.016838,0.019748,0.0178844,1.5646666666666667
0.00969132,0.0983886,0.299139,0.239513,0.0274218,0.034879,0.0438302,0.029754,0.7441666666666666
-0.0418652,0.0725859,-0.0927664,0.0637125,0.0481051,0.0600349,0.06672,0.0678553,1.137
0.264027,0.622947,0.89639,1.10666,0.0186062,0.0250657,0.0292932,0.0259367,0.7070166666666666
-0.00353223,0.0181279,0.0443883,0.135931,0.0126773,0.0161373,0.0181154,0.0166832,0.6383833333333333
0.464715,1.29596,2.08427,2.26559,0.0160886,0.0237718,0.0311586,0.0258067,0.4267
0.0396531,0.119932,0.168491,0.240227,0.014741,0.018483,0.0279475,0.0260561,0.3097666666666667
0.052288,0.11187,0.136132,0.203222,0.0106082,0.0137514,0.0182861,0.0162518,0.9029000000000001
0.240363,0.457382,0.776747,1.03919,0.0242957,0.0310327,0.0365635,0.0301843,1.1314666666666666
0.0264969,0.019161,0.0894706,0.126147,0.0132706,0.0160365,0.0141399,0.0127169,1.2711666666666666
0.0359628,0.0272465,0.0518427,0.117874,0.00988501,0.0116178,0.0149329,0.012894,1.3947333333333332
0.149845,0.263161,0.301259,0.420232,0.0101887,0.0132499,0.0217782,0.0193949,2.4474166666666664
0.0699693,0.0228788,0.0812851,0.0661882,0.0375858,0.0432778,0.0477029,0.0334156,0.9328833333333334
0.145592,0.240562,0.256299,0.528692,0.0431333,0.0541483,0.0447407,0.0409772,1.335
0.938404,1.24826,1.22382,1.34367,0.0437755,0.054384,0.0410446,0.0358722,0.20136666666666667
0.351711,0.416329,0.448859,0.749052,0.016338,0.0199697,0.0244994,0.0217183,2.4590666666666663
0.240245,0.448766,0.612251,0.666585,0.0228557,0.030345,0.0442219,0.038491,0.1667
0.131931,0.139294,0.194149,0.399748,0.0122434,0.0148353,0.0213014,0.0206294,2.2196833333333337
0.050656,0.0593562,0.101588,0.116074,0.0290517,0.0358801,0.0421072,0.039915,0.28306666666666663
0.63343,0.632446,0.568637,0.766979,0.0168251,0.0192643,0.0258426,0.0228413,2.3765666666666667
0.308439,0.553371,0.605202,0.721045,0.0204105,0.026075,0.0253493,0.0246709,0.5956333333333333
0.73456,1.06339,1.25894,1.42477,0.0290778,0.0346867,0.0490861,0.0441344,0.3268666666666667
0.223132,0.251406,0.340828,0.517631,0.0159984,0.0191082,0.0204997,0.0184924,1.7772833333333333
5.74477,8.75422,11.2148,12.7537,0.0649391,0.0810343,0.0906409,0.0791235,0.2218
0.495387,0.658325,0.723369,1.1271,0.0224845,0.0259804,0.0341234,0.0303331,3.038066666666667
0.111795,0.147452,0.211116,0.252474,0.014481,0.0172726,0.0239612,0.0214587,1.1977166666666665
0.482832,1.03073,1.8903,2.39288,0.0284331,0.0368894,0.0487105,0.0358667,0.4804
0.712525,0.822175,0.908429,1.10186,0.0210523,0.0252109,0.0350158,0.0318787,0.22921666666666662
0.0788251,0.181934,0.341131,0.371033,0.0167478,0.0214471,0.026321,0.0215716,0.7507999999999999
0.0272399,0.0606263,0.0929625,0.0912068,0.0181721,0.022867,0.0220761,0.0192565,1.07375
23.4229,44.3293,71.8419,89.6704,0.126298,0.167089,0.176354,0.147855,0.3509333333333333
0.0370889,0.0737823,0.149773,0.183984,0.00731368,0.00915593,0.0148467,0.0132539,1.0672166666666665
0.135818,0.210115,0.353081,0.36344,0.0192775,0.0244594,0.0363019,0.0325475,0.56465
0.707217,1.00461,1.9279,2.6985,0.0208436,0.026502,0.0374201,0.0326699,2.6936666666666667
5.58752,13.6332,22.307,25.7282,0.0561024,0.0808333,0.0874149,0.0705513,0.39433333333333326
0.0335486,0.0360499,0.146255,0.159078,0.0173765,0.0212894,0.0244076,0.0216561,1.4009666666666665
0.116827,0.471505,0.999072,1.35675,0.032746,0.0440834,0.0372215,0.0334863,0.7087166666666667
0.709112,1.12137,1.32435,1.42909,0.0181369,0.0237934,0.0276489,0.0230783,0.04716666666666667
0.121204,0.14606,0.28666,0.351897,0.0125208,0.0151457,0.0196315,0.0169448,1.7716999999999998
0.0529099,0.0687861,0.0859115,0.150996,0.0138742,0.0166453,0.0194427,0.0173611,0.18050000000000002
0.0314622,0.0532369,0.0648784,0.105003,0.0100211,0.0127229,0.0144185,0.0130108,1.28675
0.820912,1.08054,2.51482,3.02661,0.0241348,0.0302146,0.0435612,0.0375105,1.5256833333333333
0.0273634,0.0288759,0.0859237,0.0614346,0.00782053,0.00949823,0.00950153,0.00789531,1.6639833333333331
0.0717197,0.113133,0.207845,0.1856,0.0128523,0.0161647,0.0153134,0.0131353,1.0581333333333334
0.0144249,0.0134317,0.0713508,0.116821,0.0104546,0.0127038,0.0160869,0.0150897,0.5133333333333333
0.204212,0.211004,0.320938,0.445015,0.0157573,0.0184668,0.029552,0.0267143,0.8478833333333333
0.120606,0.0944526,0.15104,0.200674,0.00873898,0.0102019,0.0222466,0.0142536,1.8540333333333334
0.0681582,0.0998156,0.192054,0.218627,0.0162091,0.0199054,0.0191098,0.0167248,1.12395
0.124075,0.429115,0.937173,1.20323,0.0264292,0.0355668,0.0298346,0.0267408,0.74775
0.611721,1.0868,2.16533,2.72939,0.0268102,0.035577,0.047368,0.0422556,1.1468166666666668
2.46163,3.70652,4.28885,4.70244,0.0380434,0.0480356,0.0658623,0.0581067,0.4701166666666667
0.390246,0.386142,0.673291,0.718674,0.0198151,0.0235456,0.0277885,0.0241672,1.712233333333333
0.06746,0.0930287,0.218412,0.22985,0.0130217,0.0160099,0.0177657,0.0153909,1.5054833333333333
1.23327,4.98515,9.73622,10.3486,0.0332734,0.0522174,0.0645534,0.0531899,0.5151333333333333
0.299839,0.467803,0.702526,0.702665,0.0248038,0.0298503,0.0376344,0.0318395,0.17933333333333334
0.34357,0.583756,0.659618,0.635871,0.0312199,0.039653,0.0322264,0.0274802,0.70745
0.451554,0.54597,1.05101,1.69435,0.0236581,0.0294152,0.0334702,0.0297523,2.5182333333333333
0.142186,0.118223,0.188594,0.290893,0.035563,0.0413355,0.0334056,0.0312849,3.049933333333333
0.0896842,0.185995,0.298195,0.357497,0.0149642,0.0193153,0.0227848,0.0201268,0.7454666666666667
0.109592,0.103059,0.231224,0.239453,0.0174039,0.02123,0.017665,0.0155151,1.66315
0.647503,0.844754,2.13229,2.97518,0.0410741,0.0505468,0.0632192,0.0576574,1.8698833333333333
0.209506,0.214445,0.466994,0.300053,0.0149555,0.0176303,0.0218695,0.0171537,1.3165166666666666
0.322306,0.369781,0.414737,0.40287,0.0197597,0.0234072,0.0251373,0.0212685,0.19594999999999999
0.104038,0.133391,0.224057,0.223716,0.0115091,0.0141318,0.0134348,0.0122961,1.1871833333333333
1.11116,1.52824,3.54497,5.03731,0.0333388,0.0417059,0.0601906,0.0546505,2.0528999999999997
0.00955068,0.0420489,0.0400695,0.0887048,0.0143248,0.0182003,0.0168119,0.0153617,1.6200166666666664
0.503087,1.08492,1.48831,1.76949,0.0219677,0.0296233,0.0338721,0.0300689,0.25098333333333334
0.0641745,0.0992475,0.109319,0.104662,0.0122313,0.0154652,0.0152762,0.0134307,0.5103
0.514424,0.660349,0.559036,0.611827,0.0247251,0.030006,0.0274003,0.0225142,0.38205
0.132359,0.678646,1.54727,2.14213,0.0330778,0.0432481,0.056921,0.0491107,0.9356
0.0720215,0.127178,0.162101,0.190643,0.00892121,0.0112749,0.01678,0.0149133,0.5191333333333333
0.112862,0.183193,0.250122,0.282856,0.00994426,0.0125325,0.0176611,0.0160705,0.04800000000000001
0.0918827,0.125246,0.342306,0.319259,0.0114279,0.0144901,0.020486,0.0174385,1.4818500000000003
0.504395,0.629093,1.18262,1.09986,0.0217174,0.0266004,0.0301776,0.0255959,1.3795333333333335
0.0159407,0.0422173,0.0482132,0.0884368,0.0152995,0.0197274,0.0251113,0.0204395,1.20855
0.012064,0.0275238,0.0325718,0.0882172,0.0133216,0.0188776,0.0190112,0.0180095,0.9203166666666668
0.101019,0.128273,0.113407,0.194079,0.0147085,0.0178912,0.0261148,0.0239305,2.74845
0.0343174,0.067357,0.109486,0.163684,0.0180995,0.0232546,0.0268206,0.0231674,1.4816333333333336
0.179329,0.227586,0.501053,0.492688,0.0167957,0.0194922,0.0288349,0.0253376,1.2778333333333334
0.254075,0.713428,1.73063,2.30371,0.0158069,0.0212086,0.0372892,0.0330356,0.9997666666666666
0.128478,0.227283,0.282461,0.248693,0.0254469,0.0322123,0.0367324,0.0294563,0.5246999999999999
0.243412,1.94434,5.11185,5.47794,0.0318203,0.050934,0.0473216,0.0395463,1.34895
0.0612892,0.147252,0.147533,0.201443,0.0145451,0.019023,0.0231233,0.0204778,0.5104666666666667
0.144897,0.226525,0.296256,0.339242,0.02238,0.027774,0.0304297,0.0265737,0.12991666666666665
0.0570567,0.0159063,0.124014,0.180631,0.025934,0.0305204,0.0276499,0.0242042,1.5181166666666666
0.051236,0.08785,0.105789,0.123782,0.0154124,0.0193538,0.0222146,0.0192384,0.9342666666666667
0.197133,0.330129,0.392826,0.460746,0.0220292,0.0279563,0.0301075,0.026271,0.4501333333333333
0.0697218,0.145763,0.153389,0.190933,0.013876,0.0185924,0.0242644,0.0212606,0.7248666666666667
0.0530413,0.121223,0.215158,0.232073,0.0126974,0.0160717,0.0178954,0.0156885,0.831
0.531183,0.721518,2.10136,2.55266,0.0453787,0.0560684,0.0653344,0.056659,1.59555
0.0216152,0.0418425,0.0410185,0.110904,0.0103383,0.0132362,0.0182956,0.0176195,0.9646666666666667
0.04999,0.1389,0.461664,0.531089,0.0133423,0.0172761,0.0287323,0.02466,1.2017166666666668
0.0632899,0.0478447,0.0749953,0.142818,0.0145465,0.0173555,0.0174045,0.0147335,1.3232000000000002
0.0188599,0.0783392,0.0736099,0.1327,0.00763059,0.0101413,0.0156822,0.0140058,1.650566666666667
0.0304632,0.0319889,0.058985,0.116718,0.00831413,0.010097,0.0151259,0.0141105,0.9162666666666666
0.134521,0.143137,0.337274,0.331194,0.0157874,0.0188316,0.0271643,0.0239558,1.2877833333333333
0.0291637,0.0305973,0.0695118,0.101494,0.00805711,0.00968061,0.0148431,0.0134829,1.2881833333333335
0.00404023,0.038857,0.051413,0.10147,0.00966866,0.0124818,0.0135824,0.0126985,1.1998
0.0242636,0.0302049,0.242579,0.614093,0.0156674,0.0192152,0.0244466,0.023372,2.3778166666666665
0.289259,0.704536,2.26619,3.68892,0.0278219,0.0354388,0.0431446,0.0387465,1.41475
0.0751956,0.111216,0.214479,0.25095,0.013218,0.0159472,0.021876,0.0193478,0.9509666666666665
0.0397223,0.0552082,0.0866879,0.0826783,0.0170554,0.0220051,0.0205516,0.0175119,0.60805
0.177408,0.332148,0.347902,0.402728,0.0248047,0.0316811,0.0360679,0.0333259,0.3366166666666666
3.73189,20.4761,57.4401,63.4593,0.0802413,0.14229,0.140154,0.111555,1.42825
0.995588,1.98163,3.04138,3.71784,0.0223669,0.0298214,0.0435403,0.0434791,0.33765
0.129724,0.143356,0.295085,0.426968,0.0141177,0.0180484,0.022918,0.020089,2.9241666666666664
0.0531872,0.0793,0.171273,0.222363,0.0182698,0.0215438,0.0306395,0.0271163,1.1827333333333332
0.133315,0.257365,0.33997,0.380613,0.0112932,0.0146969,0.0206938,0.0184119,0.72145
0.113107,0.318958,0.352282,0.389856,0.0267932,0.0353028,0.036954,0.0329443,0.60805
0.285881,0.403656,0.526964,0.583851,0.0229024,0.0283628,0.031577,0.0274854,0.3057
0.0929248,0.106846,0.219605,0.303598,0.0123795,0.0151552,0.0206042,0.0190599,1.29565
0.0921065,0.110927,0.283082,0.818444,0.0230398,0.0285418,0.0277242,0.0304407,2.7521166666666663
0.194601,0.306602,0.565632,0.949339,0.0192356,0.0235796,0.0294998,0.0270032,2.7590500000000002
0.0811306,0.115009,0.243851,0.307353,0.0149244,0.0186179,0.0189472,0.0164045,1.3852
0.0965303,0.146717,0.206255,0.216536,0.0168908,0.0201601,0.0210996,0.0182401,0.3330166666666667
0.103986,0.0945082,0.20652,0.196555,0.0154549,0.0182863,0.0222165,0.0193145,1.2944666666666669
0.0576519,0.177339,0.243543,0.293828,0.0165234,0.0222152,0.0258433,0.0224683,0.8839333333333333
1.87999,7.98578,19.1288,26.4524,0.0675178,0.102262,0.0922056,0.0821747,0.7065166666666666
0.244088,0.247907,0.546662,0.739027,0.0145882,0.0179389,0.0290281,0.0255026,1.5218833333333333
0.0233446,0.044951,0.0990067,0.119957,0.013673,0.0169818,0.0195277,0.0171263,1.0451
0.0370117,0.0455991,0.110534,0.183957,0.0225706,0.0284462,0.0336829,0.0307988,0.86985
1.48219,1.95015,3.20892,3.85809,0.0358122,0.0430656,0.0475247,0.0404134,0.9687666666666667
3.10138,5.09357,6.55011,7.73472,0.0488187,0.0619579,0.0642467,0.0548666,0.4727333333333333
0.262473,0.309261,0.81807,0.884303,0.0286853,0.0349817,0.0458622,0.0393713,1.4364666666666668
0.0146256,0.0206052,0.041,0.0869309,0.0125606,0.0159073,0.0182212,0.0170995,0.7731666666666666
0.30312,0.903688,1.57839,1.69857,0.019463,0.0271598,0.0324015,0.0279563,0.38611666666666666
0.0847357,0.0819647,0.0776261,0.110832,0.0131928,0.015218,0.0162216,0.0142393,2.025533333333333
0.446319,0.593247,0.688623,0.746526,0.0225581,0.0274851,0.0286095,0.0245671,0.19738333333333333
0.216481,0.426717,0.641239,0.740118,0.0169634,0.0211283,0.0281831,0.0250578,0.40405
0.0613622,0.110361,0.144369,0.202726,0.0159646,0.0201429,0.0231731,0.0209473,0.35045
0.0405649,0.158446,0.189201,0.237565,0.0109719,0.0145535,0.0209041,0.0189079,3.7874
0.0679079,0.131956,0.176721,0.183345,0.0104237,0.0141547,0.0194158,0.0166969,0.27964999999999995
0.205427,0.225,0.228728,0.355362,0.0156746,0.0188443,0.0213349,0.0193444,2.3901
0.042904,0.0279202,0.0713285,0.171976,0.0113553,0.0137224,0.0169952,0.0164232,0.9345166666666667
0.035241,0.0628905,0.0775407,0.0817863,0.00750085,0.00957283,0.0108343,0.00978461,1.8326
0.267784,0.589209,0.792367,0.871443,0.012646,0.0171811,0.0246298,0.0205965,0.33416666666666667
0.229314,0.307967,0.456022,0.504625,0.017774,0.0217182,0.0201041,0.0172215,0.4025666666666667
0.114479,0.322942,0.36582,0.482902,0.0164346,0.0219652,0.0230413,0.020203,0.8132999999999999
0.0508931,0.105881,0.332377,0.37179,0.0166666,0.0209183,0.0260986,0.0215993,1.2284333333333335
0.952979,2.81689,6.68585,8.76781,0.0373554,0.0493377,0.0627947,0.0557968,0.9213
0.0921523,0.117964,0.312485,0.276784,0.0244347,0.0297825,0.0333651,0.0282749,1.3737833333333331
0.000501203,-0.00757218,0.000159601,0.0498096,0.00651009,0.00777271,0.0109408,0.00840554,8.664499999999999
0.114871,0.131561,0.13656,0.222385,0.0104427,0.012706,0.0175242,0.016428,2.5652166666666667
0.0449369,0.102023,0.118446,0.140613,0.0139075,0.0174815,0.0232512,0.0209167,2.045716666666667
0.380026,0.759849,1.28112,1.37612,0.019651,0.0262219,0.0332524,0.0278551,0.8563166666666667
0.0164768,0.103248,0.173234,0.201071,0.0156955,0.0204509,0.0241464,0.0219401,4.892683333333333
0.274494,0.497707,0.579329,0.54336,0.0192434,0.0245234,0.0265732,0.0220468,0.86335
0.257267,0.401996,1.28295,1.76445,0.0220322,0.0279389,0.034446,0.0311739,1.5097666666666667
0.0961706,0.0876743,0.111413,0.195927,0.0104296,0.0124079,0.0137707,0.0123867,1.9954333333333334
0.0355451,0.0476303,0.104318,0.10663,0.0297016,0.0358099,0.0299897,0.0271895,1.3563333333333334
0.0441658,0.0542466,0.0796422,0.107846,0.00911053,0.0112706,0.0167649,0.014654,0.42755000000000004
1.46299,2.38726,4.16109,5.59097,0.0398516,0.0503866,0.0604929,0.0545825,1.1985666666666666
